DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220717331,12/03/2022 12:00:00 AM,11/18/2020 12:00:00 AM,1350,7,Wilshire,782,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,46,F,P,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,440.0,,,,5900    BURCHARD                     AV,,34.0365,-118.3734
221322196,12/09/2022 12:00:00 AM,02/09/2020 12:00:00 AM,545,13,Newton,1393,2,354,THEFT OF IDENTITY,0100,19,M,B,802.0,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,,,IC,Invest Cont,354.0,,,,6900 S  MAIN                         ST,,33.9786,-118.2761
220808996,05/02/2022 12:00:00 AM,12/30/2020 12:00:00 AM,1,8,West LA,823,2,354,THEFT OF IDENTITY,0100 0928 1822,68,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,300    VIA DE LA PAZ,,34.0363,-118.5298
221508746,04/19/2022 12:00:00 AM,10/30/2020 12:00:00 AM,900,15,N Hollywood,1523,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,27,M,O,704.0,ELEMENTARY SCHOOL,,,IC,Invest Cont,740.0,,,,6000    BELLAIRE                     AV,,34.1794,-118.4094
221704848,01/20/2022 12:00:00 AM,03/08/2020 12:00:00 AM,1200,17,Devonshire,1791,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913 1817,57,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956.0,,,,8500    DE SOTO                      AV,,34.2246,-118.5885
221614389,11/18/2022 12:00:00 AM,11/17/2020 12:00:00 AM,1015,16,Foothill,1641,2,354,THEFT OF IDENTITY,0929,31,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13300    TERRA BELLA                  ST,,34.2552,-118.4225
220416185,12/09/2022 12:00:00 AM,02/09/2020 12:00:00 AM,1710,4,Hollenbeck,462,2,354,THEFT OF IDENTITY,0100,51,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,354.0,,,,1800 E  4TH                          ST,,34.0431,-118.2196
221105114,01/31/2022 12:00:00 AM,07/27/2020 12:00:00 AM,1305,11,Northeast,1152,2,354,THEFT OF IDENTITY,0928 1822,25,M,W,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,4200    CLAYTON                      AV,,34.1,-118.2819
221316918,09/01/2022 12:00:00 AM,09/01/2020 12:00:00 AM,600,13,Newton,1317,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,900    MCGARRY                      ST,,34.0284,-118.24
221319458,10/17/2022 12:00:00 AM,09/01/2020 12:00:00 AM,1200,13,Newton,1367,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0552,13,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627.0,,,,31ST                         ST,GRIFFITH                     AV,33.9993,-118.2432
230905264,02/04/2023 12:00:00 AM,07/04/2020 12:00:00 AM,1155,9,Van Nuys,974,2,354,THEFT OF IDENTITY,1501,28,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,4700    VISTA DEL MONTE              AV,,34.1558,-118.4498
221514166,08/25/2022 12:00:00 AM,04/25/2020 12:00:00 AM,815,15,N Hollywood,1591,2,354,THEFT OF IDENTITY,0377 1822,57,F,W,248.0,CELL PHONE STORE,,,IC,Invest Cont,354.0,,,,4100    VANETTA                      PL,,34.1395,-118.4051
220106667,02/15/2022 12:00:00 AM,02/06/2020 12:00:00 AM,1000,1,Central,153,2,354,THEFT OF IDENTITY,0935 0361,61,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,500 S  SPRING                       ST,,34.0467,-118.252
221604195,01/05/2022 12:00:00 AM,02/10/2020 12:00:00 AM,1230,16,Foothill,1622,2,354,THEFT OF IDENTITY,0923 0928 1822 0377,28,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13500    MERCER                       ST,,34.2653,-118.4269
221005417,02/08/2022 12:00:00 AM,06/30/2020 12:00:00 AM,1300,10,West Valley,1001,2,354,THEFT OF IDENTITY,1822 0930,53,M,H,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,19200    SATICOY                      ST,,34.2143,-118.5534
232009541,05/08/2023 12:00:00 AM,08/01/2020 12:00:00 AM,2155,20,Olympic,2054,2,354,THEFT OF IDENTITY,0100 1822 0928,29,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,3000 W  OLYMPIC                      BL,,34.0526,-118.3004
231715667,09/25/2023 12:00:00 AM,09/03/2020 12:00:00 AM,2000,17,Devonshire,1722,2,354,THEFT OF IDENTITY,0929 0930 0935 0928 1822,42,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,21600    DEVONSHIRE                   ST,,34.2607,-118.6025
220911156,07/06/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1,9,Van Nuys,941,1,310,BURGLARY,0358 0344,64,F,W,221.0,PUBLIC STORAGE,,,IC,Invest Cont,310.0,,,,15300    HATTERAS                     ST,,34.1757,-118.4662
231820987,11/27/2023 12:00:00 AM,01/27/2020 12:00:00 AM,1320,18,Southeast,1844,2,354,THEFT OF IDENTITY,0100 0935 1501 1822,18,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,11000    AVALON                       BL,,33.9356,-118.2652
231304299,01/06/2023 12:00:00 AM,01/06/2020 12:00:00 AM,905,13,Newton,1391,2,354,THEFT OF IDENTITY,0100,26,F,B,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,W  69TH                         ST,S  BROADWAY,33.9774,-118.2783
222007220,03/18/2022 12:00:00 AM,07/05/2020 12:00:00 AM,448,20,Olympic,2014,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0500 0515 1822,25,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815.0,,,,100 S  NORMANDIE                    AV,,34.0726,-118.3029
231310852,05/17/2023 12:00:00 AM,11/19/2020 12:00:00 AM,1540,13,Newton,1361,2,354,THEFT OF IDENTITY,0377,67,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,200 W  47TH                         ST,,34.001,-118.2766
220509311,05/19/2022 12:00:00 AM,12/17/2020 12:00:00 AM,2210,5,Harbor,515,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385 0344,54,F,H,101.0,STREET,,,IC,Invest Cont,331.0,,,,1500 N  FRIES                        AV,,33.7932,-118.2659
220806536,03/03/2022 12:00:00 AM,12/29/2020 12:00:00 AM,1,8,West LA,857,2,354,THEFT OF IDENTITY,0100 0930 1822,31,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1400    REEVES                       ST,,34.0553,-118.3965
222013904,07/13/2022 12:00:00 AM,07/05/2020 12:00:00 AM,1640,20,Olympic,2033,2,354,THEFT OF IDENTITY,1822 0100 0930,70,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,900 S  SERRANO                      AV,,34.0559,-118.3066
221218275,08/24/2022 12:00:00 AM,06/01/2020 12:00:00 AM,1,12,77th Street,1253,2,662,"BUNCO, GRAND THEFT",0701 0800 1202,66,M,B,708.0,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,,IC,Invest Cont,662.0,,,,1700 W  FLORENCE                     AV,,33.9746,-118.3068
220304310,01/07/2022 12:00:00 AM,09/22/2020 12:00:00 AM,1000,3,Southwest,334,1,352,PICKPOCKET,1822 0344,52,M,B,101.0,STREET,,,IC,Invest Cont,352.0,,,,3000    11TH                         AV,,34.0276,-118.3293
220304311,01/07/2022 12:00:00 AM,06/07/2020 12:00:00 AM,950,3,Southwest,379,2,354,THEFT OF IDENTITY,0930 0922 1822 0344 0100,24,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1000 W  38TH                         ST,,34.0169,-118.2915
232110968,06/27/2023 12:00:00 AM,03/01/2020 12:00:00 AM,1100,21,Topanga,2128,2,662,"BUNCO, GRAND THEFT",,38,M,A,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662.0,,,,20300    STAGG                        ST,,34.2107,-118.5754
222106599,03/09/2022 12:00:00 AM,05/28/2020 12:00:00 AM,1200,21,Topanga,2111,2,354,THEFT OF IDENTITY,0377 0928 1822,57,M,A,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,24000    STRATHERN                    ST,,34.215,-118.6503
231307986,03/15/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1,13,Newton,1364,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0913 2000 1814 0448 0416,42,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,4600    HOOPER                       AV,,33.9994,-118.2543
221614385,11/19/2022 12:00:00 AM,11/18/2020 12:00:00 AM,2130,16,Foothill,1684,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,12000    KESWICK                      ST,,34.2103,-118.3943
220805315,02/01/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1200,8,West LA,898,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0400 0408 0448,31,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,,,,3100 S  CANFIELD                     AV,,34.0326,-118.3941
231209551,04/03/2023 12:00:00 AM,07/02/2020 12:00:00 AM,1200,12,77th Street,1242,2,354,THEFT OF IDENTITY,0100 0929 0930,24,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6200 S  VAN NESS                     AV,,33.9818,-118.3221
220612379,06/23/2022 12:00:00 AM,01/02/2020 12:00:00 AM,1200,6,Hollywood,642,2,354,THEFT OF IDENTITY,1822,56,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1600 N  OGDEN                        DR,,34.0999,-118.3594
231210119,04/12/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1500,12,77th Street,1208,2,354,THEFT OF IDENTITY,0100 1822 0929 0930,28,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,600 W  46TH                         ST,,34.0017,-118.2838
222117701,12/08/2022 12:00:00 AM,08/01/2020 12:00:00 AM,5,21,Topanga,2128,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1259 0552 0408 0429 0913,13,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,235.0,,,,7600    WINNETKA                     AV,,34.212,-118.5754
231507736,03/31/2023 12:00:00 AM,01/09/2020 12:00:00 AM,930,15,N Hollywood,1581,2,354,THEFT OF IDENTITY,0928 1822,23,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,4300    WILKINSON                    AV,,34.1486,-118.4042
221516997,11/04/2022 12:00:00 AM,08/04/2020 12:00:00 AM,1200,15,N Hollywood,1523,2,354,THEFT OF IDENTITY,1822,62,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,12800    VICTORY                      BL,,34.1867,-118.4117
220308398,04/01/2022 12:00:00 AM,04/01/2020 12:00:00 AM,1015,3,Southwest,379,2,354,THEFT OF IDENTITY,1822 0100,41,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1000 W  39TH                         PL,,34.0142,-118.2915
210605032,01/25/2021 12:00:00 AM,12/12/2020 12:00:00 AM,700,6,Hollywood,676,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1501,32,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,440.0,,,,800 N  CAHUENGA                     BL,,34.0853,-118.3288
230606956,03/06/2023 12:00:00 AM,01/06/2020 12:00:00 AM,1555,6,Hollywood,669,2,354,THEFT OF IDENTITY,1822 0929,29,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,5400    SANTA MONICA                 BL,,34.0929,-118.3048
221017702,12/14/2022 12:00:00 AM,01/14/2020 12:00:00 AM,1615,10,West Valley,1023,2,354,THEFT OF IDENTITY,1822 0928,25,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,19200    HAYNES                       ST,,34.1896,-118.5515
232008549,04/20/2023 12:00:00 AM,04/19/2020 12:00:00 AM,2300,20,Olympic,2004,1,220,ATTEMPTED ROBBERY,1822 0337 0334 1300 0302 0416 0432,47,M,O,108.0,PARKING LOT,511.0,VERBAL THREAT,IC,Invest Cont,220.0,,,,4500    BEVERLY                      BL,,34.0799,-118.3068
221821949,12/09/2022 12:00:00 AM,03/15/2020 12:00:00 AM,1100,18,Southeast,1826,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,10100    COURTNEY                     ST,,33.9451,-118.2482
220616628,09/19/2022 12:00:00 AM,10/26/2020 12:00:00 AM,1000,6,Hollywood,667,2,649,DOCUMENT FORGERY / STOLEN FELONY,1202 1822 0923,71,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,649.0,,,,1100    GORDON                       ST,,34.0908,-118.3201
220804701,11/25/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1520,8,West LA,898,1,310,BURGLARY,0344,-1,X,X,721.0,HIGH SCHOOL,223.0,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,310.0,,,,2400 S  SHENANDOAH                   ST,,34.0394,-118.385
220111693,02/09/2022 12:00:00 AM,05/28/2020 12:00:00 AM,900,1,Central,124,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,,-1,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,845.0,,,,100 W  1ST                          ST,,34.0522,-118.2434
230608066,04/05/2023 12:00:00 AM,09/01/2020 12:00:00 AM,1600,6,Hollywood,645,1,121,"RAPE, FORCIBLE",1814 0400 0448 0500 0527 0537 2000 0913,28,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,,,,1300 N  ORANGE                       DR,,34.0943,-118.3415
230221295,11/20/2023 12:00:00 AM,11/18/2020 12:00:00 AM,1600,2,Rampart,211,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0431 1822,29,M,H,203.0,OTHER BUSINESS,512.0,MACE/PEPPER SPRAY,IC,Invest Cont,230.0,,,,4100    CLINTON                      ST,,34.0818,-118.2917
221109039,05/11/2022 12:00:00 AM,03/01/2020 12:00:00 AM,1500,11,Northeast,1143,1,121,"RAPE, FORCIBLE",0913 1814 0500 1259,15,F,H,721.0,HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,,,,3900    TRACY                        ST,,34.1072,-118.277
221404794,11/25/2020 12:00:00 AM,10/28/2020 12:00:00 AM,900,14,Pacific,1499,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203.0,OTHER BUSINESS,,,IC,Invest Cont,668.0,,,,11200 S  LA CIENEGA                   BL,,33.9322,-118.37
231916568,11/13/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1510,19,Mission,1988,2,354,THEFT OF IDENTITY,0377 1822,50,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13100    REEDLEY                      ST,,34.2273,-118.4207
231308569,04/01/2023 12:00:00 AM,01/01/2020 12:00:00 AM,900,13,Newton,1391,2,354,THEFT OF IDENTITY,0100,19,F,B,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,6400 S  BROADWAY,,33.9789,-118.2795
231514037,08/25/2023 12:00:00 AM,01/03/2020 12:00:00 AM,5,15,N Hollywood,1519,2,661,UNAUTHORIZED COMPUTER ACCESS,,49,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,661.0,,,,6700    RIVERTON                     AV,,34.1922,-118.366
231907935,04/11/2023 12:00:00 AM,09/24/2020 12:00:00 AM,1100,19,Mission,1988,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,45,F,H,108.0,PARKING LOT,,,IC,Invest Cont,740.0,,,,8200    ALLOTT                       AV,,34.2198,-118.4278
220221673,12/14/2022 12:00:00 AM,01/01/2020 12:00:00 AM,610,2,Rampart,235,2,354,THEFT OF IDENTITY,0100 1822 0917,30,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,2300 W  2ND                          ST,,34.0667,-118.2729
231215913,06/27/2023 12:00:00 AM,06/03/2020 12:00:00 AM,1200,12,77th Street,1241,2,354,THEFT OF IDENTITY,0100 0930,36,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,6400    8TH                          AV,,33.9821,-118.3318
220605196,01/26/2022 12:00:00 AM,09/20/2020 12:00:00 AM,2155,6,Hollywood,642,2,354,THEFT OF IDENTITY,0344 1822 1501 0930 0917,44,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1300 N  SIERRA BONITA                AV,,34.0981,-118.3577
222005269,01/12/2022 12:00:00 AM,08/20/2020 12:00:00 AM,1740,20,Olympic,2014,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 1906,41,M,W,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,4200 W  1ST                          ST,,34.0737,-118.3029
211506042,02/19/2021 12:00:00 AM,11/03/2020 12:00:00 AM,1540,15,N Hollywood,1595,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,62,F,W,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440.0,,,,DONA PEGITA                  DR,DONA LOLA                    DR,34.1317,-118.3806
231108513,05/01/2023 12:00:00 AM,06/15/2020 12:00:00 AM,600,11,Northeast,1129,2,354,THEFT OF IDENTITY,0928 1822,44,F,H,750.0,CYBERSPACE,,,IC,Invest Cont,354.0,,,,900    ELDER                        CT,,34.1226,-118.1753
220804378,01/12/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1200,8,West LA,829,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0360 0344 0913 1202,81,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,341.0,,,,1200    WOODRUFF                     AV,,34.0647,-118.43
221214939,07/01/2022 12:00:00 AM,07/20/2020 12:00:00 AM,1900,12,77th Street,1266,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,FIGUEROA,HOOVER,33.9661,-118.2849
220322029,12/18/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1155,3,Southwest,362,2,354,THEFT OF IDENTITY,0929 0922,28,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,4000    GELBER                       PL,,34.0133,-118.3487
231219251,08/29/2023 12:00:00 AM,05/01/2020 12:00:00 AM,1000,12,77th Street,1251,2,354,THEFT OF IDENTITY,0100,25,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,7500    CRENSHAW                     BL,,33.9718,-118.3309
221808474,03/30/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1730,18,Southeast,1805,2,354,THEFT OF IDENTITY,0100 1822 0935,42,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,300 E  93RD                         ST,,33.9542,-118.2684
221207260,03/01/2022 12:00:00 AM,01/01/2020 12:00:00 AM,1400,12,77th Street,1283,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 1814 0533 1259 0416,13,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,810.0,,,,10000 S  WESTERN                      AV,,33.9455,-118.309
221714096,09/27/2022 12:00:00 AM,01/09/2020 12:00:00 AM,1200,17,Devonshire,1764,2,654,"CREDIT CARDS, FRAUD USE ($950 & UNDER",0929 1822,84,F,H,602.0,BANK,,,IC,Invest Cont,654.0,,,,19300    ROMAR                        ST,,34.2552,-118.5551
222011168,06/14/2022 12:00:00 AM,06/01/2020 12:00:00 AM,1200,20,Olympic,2029,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0553 0416 0432 0445 0439,4,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",304.0,CLUB/BAT,IC,Invest Cont,235.0,,,,3100 W  3RD                          ST,,34.0685,-118.2843
212104482,01/15/2021 12:00:00 AM,12/24/2020 12:00:00 AM,2200,21,Topanga,2158,1,330,BURGLARY FROM VEHICLE,1607 0321 0344,40,F,W,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,6000    DE SOTO                      AV,,34.1792,-118.5904
220904316,01/10/2022 12:00:00 AM,11/24/2020 12:00:00 AM,1200,9,Van Nuys,911,1,310,BURGLARY,0344 0321,69,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,6600    PEACH                        AV,,34.1903,-118.4676
231715494,09/20/2023 12:00:00 AM,06/17/2020 12:00:00 AM,800,17,Devonshire,1772,2,661,UNAUTHORIZED COMPUTER ACCESS,1914 1259 1501,13,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,661.0,,,,20000    PRAIRIE                      ST,,34.2392,-118.5696
211705022,12/15/2020 12:00:00 AM,12/11/2020 12:00:00 AM,1535,17,Devonshire,1754,1,330,BURGLARY FROM VEHICLE,1602 0344,51,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330.0,,,,18400    LEMARSH                      ST,,34.2554,-118.5361
221808473,04/01/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1925,18,Southeast,1881,2,354,THEFT OF IDENTITY,1822 0100 0922 0930,29,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,15500 S  VERMONT                      AV,,33.8907,-118.2916
221514872,09/11/2022 12:00:00 AM,06/22/2020 12:00:00 AM,247,15,N Hollywood,1523,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,19,F,W,751.0,WEBSITE,,,IC,Invest Cont,956.0,,,,6300    GOODLAND                     AV,,34.1849,-118.412
221418660,11/08/2022 12:00:00 AM,06/18/2020 12:00:00 AM,1200,14,Pacific,1412,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1501 2000 1814,27,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,,,,00    WESTMINSTER                  AV,,33.9888,-118.4746
230405444,02/14/2023 12:00:00 AM,02/13/2020 12:00:00 AM,1500,4,Hollenbeck,406,1,330,BURGLARY FROM VEHICLE,1609 0344 1307,45,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330.0,,,,4000    VIA MARISOL,,34.0935,-118.1856
210605155,12/26/2020 12:00:00 AM,12/25/2020 12:00:00 AM,2031,6,Hollywood,643,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0601 1906,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,956.0,,,,1600 N  FULLER                       AV,,34.0998,-118.349
231223483,11/21/2023 12:00:00 AM,04/21/2020 12:00:00 AM,1,12,77th Street,1266,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,0,X,X,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,845.0,,,,8200 S  FIGUEROA                     ST,,33.9645,-118.2827
221912349,07/11/2022 12:00:00 AM,10/14/2020 12:00:00 AM,1010,19,Mission,1925,2,354,THEFT OF IDENTITY,0917,55,F,F,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,14600    TUNDRA                       DR,,34.2944,-118.451
222011665,06/27/2022 12:00:00 AM,08/30/2020 12:00:00 AM,1200,20,Olympic,2017,2,354,THEFT OF IDENTITY,1822 0100 0344,38,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,100 S  VERMONT                      AV,,34.0709,-118.2941
220116792,07/22/2022 12:00:00 AM,06/19/2020 12:00:00 AM,1200,1,Central,155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,-1,X,X,726.0,POLICE FACILITY,,,IC,Invest Cont,845.0,,,,200 E  6TH                          ST,,34.0448,-118.2474
221005036,01/29/2022 12:00:00 AM,10/01/2020 12:00:00 AM,1900,10,West Valley,1035,1,121,"RAPE, FORCIBLE",0913 0360 0400 1259,13,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121.0,812.0,,,6600    DARBY                        AV,,34.1902,-118.5335
221115841,11/02/2022 12:00:00 AM,01/21/2020 12:00:00 AM,2359,11,Northeast,1124,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501,-1,X,X,726.0,POLICE FACILITY,,,IC,Invest Cont,845.0,,,,3300    SAN FERNANDO                 RD,,34.118,-118.2489
221010902,06/24/2022 12:00:00 AM,05/21/2020 12:00:00 AM,921,10,West Valley,1018,2,354,THEFT OF IDENTITY,1822 0928,60,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,7500    GAVIOTA                      AV,,34.2066,-118.4815
231109641,06/01/2023 12:00:00 AM,05/31/2020 12:00:00 AM,814,11,Northeast,1146,2,354,THEFT OF IDENTITY,0100,41,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1900    BLAKE                        AV,,34.0983,-118.2436
231204451,01/06/2023 12:00:00 AM,01/06/2020 12:00:00 AM,1550,12,77th Street,1283,2,354,THEFT OF IDENTITY,0100 0922 0930,22,F,P,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,9200    LA SALLE                     AV,,33.9527,-118.3058
